CUSTOMERID,APPID,OS,PROTECTEDBUILDIDENTIFIER,GEOIP_COUNTRYNAME,GEOIP_TZ,INGESTTIME_HOUR,COUNT_APPLICATIONFIRSTRUN,COUNT_ROOTINGDETECTED,COUNT_DEBUGGERDETECTED,COUNT_OVERLAYDETECTED,COUNT_APPLICATIONOPENED,COUNT_BOOTLOADERUNLOCKDETECTED,COUNT_TAMPERINGDETECTED,COUNT_HOOKINGDETECTED,COUNT_GENERICINFORMATIONUPDATE,COUNT_EMULATORDETECTED,IS_ANOMALY
CUST_003,APP_002,Windows,BUILD_001,Mayotte,Africa/Conakry,2024-11-18 19:00:00,7,0,0,0,7,0,0,0,1,0,0
CUST_002,APP_007,Android,BUILD_008,Anguilla,Africa/Casablanca,2024-11-19 07:00:00,5,0,0,0,3,0,0,0,1,0,0
CUST_000,APP_007,iOS,BUILD_014,Bouvet Island (Bouvetoya),Indian/Mauritius,2024-11-18 22:00:00,7,0,0,0,5,0,0,0,3,0,0
CUST_003,APP_009,Windows,BUILD_003,Czech Republic,Europe/Berlin,2024-11-19 07:00:00,6,0,0,0,9,0,0,0,4,0,0
CUST_002,APP_000,Windows,BUILD_012,Philippines,Asia/Kabul,2024-11-18 15:00:00,4,0,0,0,5,0,0,1,3,0,0
CUST_001,APP_001,Windows,BUILD_002,Saint Vincent and the Grenadines,Africa/Banjul,2024-11-18 17:00:00,8,0,0,0,6,0,0,0,0,0,0
CUST_003,APP_000,iOS,BUILD_008,Bouvet Island (Bouvetoya),Africa/Gaborone,2024-11-19 06:00:00,4,0,0,0,4,0,1,0,3,0,0
CUST_001,APP_004,iOS,BUILD_005,Philippines,Africa/Tripoli,2024-11-19 01:00:00,3,0,0,0,6,0,0,0,3,0,0
CUST_002,APP_003,iOS,BUILD_006,Falkland Islands (Malvinas),Africa/Conakry,2024-11-19 09:00:00,5,0,0,0,6,0,0,0,0,0,0
CUST_002,APP_002,Windows,BUILD_009,Anguilla,Asia/Tokyo,2024-11-18 18:00:00,10,0,0,0,5,0,0,0,3,0,0
CUST_002,APP_008,Windows,BUILD_010,Bosnia and Herzegovina,Africa/Casablanca,2024-11-18 18:00:00,6,0,0,0,6,0,0,0,4,0,0
CUST_002,APP_009,Windows,BUILD_012,Falkland Islands (Malvinas),America/St_Vincent,2024-11-18 12:00:00,4,0,1,0,4,0,0,0,1,0,0
CUST_004,APP_008,iOS,BUILD_013,Saint Vincent and the Grenadines,Africa/Khartoum,2024-11-19 08:00:00,3,0,0,0,4,0,0,0,3,0,0
CUST_002,APP_006,iOS,BUILD_010,Nauru,Asia/Dhaka,2024-11-19 06:00:00,3,0,0,0,7,0,1,0,2,0,0
CUST_004,APP_001,Android,BUILD_010,Burundi,Europe/Riga,2024-11-19 01:00:00,5,0,0,0,7,0,0,0,1,0,0
CUST_000,APP_004,Windows,BUILD_010,Antigua and Barbuda,America/Guatemala,2024-11-19 07:00:00,2,0,1,0,5,0,0,0,5,0,0
CUST_004,APP_003,iOS,BUILD_001,Anguilla,Indian/Mauritius,2024-11-18 12:00:00,6,0,0,0,3,0,0,0,1,0,0
CUST_001,APP_004,Android,BUILD_004,Anguilla,Africa/Khartoum,2024-11-19 11:00:00,2,0,0,0,3,0,0,0,0,0,0
CUST_000,APP_001,Android,BUILD_011,Falkland Islands (Malvinas),Africa/Gaborone,2024-11-19 01:00:00,5,0,0,0,3,0,0,0,2,0,0
CUST_001,APP_000,Windows,BUILD_006,Uganda,Europe/Malta,2024-11-18 22:00:00,2,0,0,0,2,0,0,0,1,0,0
CUST_003,APP_003,Windows,BUILD_011,Northern Mariana Islands,Europe/Monaco,2024-11-18 22:00:00,6,0,0,0,6,0,0,0,4,1,0
CUST_003,APP_006,iOS,BUILD_013,Bosnia and Herzegovina,Indian/Mauritius,2024-11-19 02:00:00,3,0,0,0,3,0,0,0,1,0,0
CUST_004,APP_009,Android,BUILD_003,Burundi,Asia/Kabul,2024-11-18 21:00:00,5,0,0,0,3,0,0,0,1,0,0
CUST_001,APP_007,Windows,BUILD_000,Nauru,Europe/Luxembourg,2024-11-18 12:00:00,2,0,0,0,11,0,0,0,2,0,0
CUST_003,APP_001,Windows,BUILD_003,Philippines,Europe/Istanbul,2024-11-18 15:00:00,6,1,0,0,4,0,0,0,1,0,0
CUST_003,APP_001,Android,BUILD_001,Bouvet Island (Bouvetoya),Asia/Tokyo,2024-11-18 12:00:00,6,0,0,0,10,0,0,0,3,0,0
CUST_003,APP_007,Windows,BUILD_014,Mayotte,Europe/Malta,2024-11-19 03:00:00,7,0,0,0,8,0,0,0,5,0,0
CUST_000,APP_009,Android,BUILD_006,Nauru,America/Guatemala,2024-11-19 07:00:00,6,0,0,0,3,0,0,0,1,0,0
CUST_000,APP_008,Android,BUILD_001,Burundi,Europe/Riga,2024-11-19 05:00:00,6,0,0,0,7,0,0,0,2,0,0
CUST_002,APP_000,Windows,BUILD_007,Bosnia and Herzegovina,Europe/Luxembourg,2024-11-19 08:00:00,4,0,0,0,5,0,0,0,3,0,0
CUST_001,APP_008,Android,BUILD_009,Anguilla,Europe/Monaco,2024-11-19 07:00:00,4,0,0,0,3,0,0,0,3,0,0
CUST_003,APP_009,Android,BUILD_009,Saint Pierre and Miquelon,America/Guatemala,2024-11-19 06:00:00,7,0,0,1,5,0,0,0,3,0,0
CUST_001,APP_003,iOS,BUILD_000,Saint Pierre and Miquelon,Europe/Luxembourg,2024-11-19 11:00:00,5,0,0,0,6,0,0,0,2,0,0
CUST_002,APP_002,Android,BUILD_004,Philippines,Africa/Casablanca,2024-11-18 16:00:00,5,0,0,0,5,0,0,0,0,0,0
CUST_004,APP_004,Windows,BUILD_010,Bouvet Island (Bouvetoya),America/Guatemala,2024-11-18 16:00:00,8,0,0,0,5,0,0,0,2,0,0
CUST_002,APP_006,Android,BUILD_011,Saint Pierre and Miquelon,Africa/Casablanca,2024-11-19 03:00:00,4,0,0,0,2,0,0,0,3,1,0
CUST_003,APP_000,Android,BUILD_010,Antarctica (the territory South of 60 deg S),Asia/Tokyo,2024-11-18 16:00:00,2,0,0,0,6,0,0,0,2,0,0
CUST_004,APP_009,Windows,BUILD_011,Antigua and Barbuda,Europe/Luxembourg,2024-11-18 17:00:00,3,0,0,0,5,0,0,0,0,1,0
CUST_004,APP_005,Android,BUILD_002,Bosnia and Herzegovina,Africa/Casablanca,2024-11-18 16:00:00,4,0,0,0,4,0,0,0,3,0,0
CUST_002,APP_003,Android,BUILD_001,Anguilla,Europe/Luxembourg,2024-11-19 04:00:00,6,0,0,0,7,0,0,0,4,0,0
CUST_003,APP_009,Android,BUILD_000,Northern Mariana Islands,Africa/Casablanca,2024-11-18 16:00:00,9,0,0,0,5,0,0,0,1,0,0
CUST_004,APP_006,Windows,BUILD_011,Falkland Islands (Malvinas),Africa/Dar_es_Salaam,2024-11-19 04:00:00,3,1,0,0,6,0,0,0,4,0,0
CUST_002,APP_002,iOS,BUILD_002,Bosnia and Herzegovina,Asia/Kabul,2024-11-19 04:00:00,5,0,0,0,6,0,0,0,0,0,1
CUST_002,APP_001,iOS,BUILD_011,Anguilla,Asia/Dushanbe,2024-11-18 14:00:00,3,0,0,0,6,0,0,0,3,0,0
CUST_003,APP_008,Android,BUILD_000,Antigua and Barbuda,Asia/Aden,2024-11-19 11:00:00,2,1,0,0,3,0,0,0,3,0,0
CUST_002,APP_005,Windows,BUILD_002,Bermuda,Asia/Aden,2024-11-19 00:00:00,4,0,0,0,5,0,0,1,3,0,0
CUST_002,APP_001,Windows,BUILD_007,Antarctica (the territory South of 60 deg S),Africa/Khartoum,2024-11-19 09:00:00,9,0,0,0,4,0,0,0,3,0,0
CUST_002,APP_008,Windows,BUILD_005,Bermuda,Europe/Riga,2024-11-18 13:00:00,4,0,0,0,8,0,0,0,2,0,0
CUST_001,APP_008,Windows,BUILD_008,Philippines,Europe/Riga,2024-11-18 20:00:00,5,0,0,0,3,0,0,0,1,0,0
CUST_000,APP_008,iOS,BUILD_008,Bosnia and Herzegovina,Europe/Monaco,2024-11-19 07:00:00,8,0,0,0,2,0,0,0,3,0,0
CUST_001,APP_008,Windows,BUILD_012,Saint Pierre and Miquelon,Africa/Dar_es_Salaam,2024-11-18 19:00:00,8,0,0,1,1,0,0,0,1,0,0
CUST_002,APP_008,iOS,BUILD_013,Nauru,Africa/Tripoli,2024-11-18 16:00:00,5,0,0,0,7,0,0,0,3,0,0
CUST_000,APP_000,Android,BUILD_011,Uganda,Africa/Gaborone,2024-11-18 20:00:00,3,0,0,0,3,0,0,0,3,0,0
CUST_004,APP_006,Android,BUILD_004,Northern Mariana Islands,Europe/Minsk,2024-11-18 13:00:00,9,0,0,0,2,0,0,0,3,0,0
CUST_001,APP_007,Windows,BUILD_002,Antarctica (the territory South of 60 deg S),Europe/Monaco,2024-11-18 15:00:00,2,1,0,0,4,0,0,0,2,0,0
CUST_001,APP_000,Windows,BUILD_005,Antarctica (the territory South of 60 deg S),Asia/Kabul,2024-11-19 00:00:00,8,0,0,0,6,0,0,0,3,0,0
CUST_001,APP_006,iOS,BUILD_002,Anguilla,Africa/Dar_es_Salaam,2024-11-19 06:00:00,7,0,0,0,2,0,0,0,1,0,0
CUST_003,APP_005,Android,BUILD_011,Antigua and Barbuda,Indian/Mauritius,2024-11-18 23:00:00,6,0,0,0,7,0,0,0,2,0,0
CUST_002,APP_004,Android,BUILD_012,Philippines,Europe/Monaco,2024-11-18 20:00:00,9,0,0,0,4,0,0,0,1,0,0
CUST_004,APP_000,Windows,BUILD_013,Falkland Islands (Malvinas),Europe/Istanbul,2024-11-18 20:00:00,3,0,0,0,10,0,0,0,4,0,0
CUST_004,APP_005,Windows,BUILD_004,Mayotte,Asia/Tokyo,2024-11-19 07:00:00,6,0,0,0,8,0,0,0,3,0,0
CUST_004,APP_001,iOS,BUILD_011,Bouvet Island (Bouvetoya),Europe/Monaco,2024-11-19 06:00:00,7,0,0,0,6,0,0,0,4,0,0
CUST_002,APP_005,Windows,BUILD_014,Burundi,Europe/Malta,2024-11-19 05:00:00,7,1,0,0,7,0,0,0,4,0,0
CUST_000,APP_003,iOS,BUILD_001,Uganda,Africa/Banjul,2024-11-19 04:00:00,5,0,0,0,3,0,0,0,4,0,0
CUST_001,APP_001,Android,BUILD_012,Jamaica,Asia/Tokyo,2024-11-19 10:00:00,5,0,0,0,4,0,0,0,4,0,0
CUST_002,APP_009,Windows,BUILD_014,Bermuda,Asia/Dhaka,2024-11-18 22:00:00,1,0,0,0,8,0,0,0,1,0,0
CUST_001,APP_005,Windows,BUILD_000,Bermuda,Africa/Casablanca,2024-11-19 11:00:00,7,0,0,0,5,0,0,0,0,0,0
CUST_002,APP_002,Windows,BUILD_005,Czech Republic,Europe/Istanbul,2024-11-19 03:00:00,4,0,0,0,4,0,0,0,0,1,0
CUST_001,APP_000,iOS,BUILD_012,Burundi,Asia/Dushanbe,2024-11-18 22:00:00,7,0,0,0,4,0,0,0,4,0,0
CUST_002,APP_005,Android,BUILD_006,Jamaica,Europe/Minsk,2024-11-19 04:00:00,5,0,0,0,5,0,0,0,3,0,0
CUST_000,APP_008,Android,BUILD_004,Jamaica,Africa/Banjul,2024-11-18 12:00:00,5,0,0,0,5,0,0,0,0,0,0
CUST_004,APP_005,Android,BUILD_008,Anguilla,Europe/Berlin,2024-11-18 14:00:00,3,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_002,Windows,BUILD_001,Antigua and Barbuda,Europe/Monaco,2024-11-19 05:00:00,5,0,0,1,3,0,0,0,2,0,0
CUST_002,APP_007,Android,BUILD_004,Czech Republic,Africa/Gaborone,2024-11-19 05:00:00,5,0,0,0,6,1,0,1,1,0,0
CUST_000,APP_007,Android,BUILD_011,Antarctica (the territory South of 60 deg S),Europe/Minsk,2024-11-19 09:00:00,4,1,0,0,8,0,0,0,1,0,0
CUST_000,APP_002,Android,BUILD_009,Nauru,Africa/Banjul,2024-11-19 06:00:00,3,0,0,0,5,0,0,0,6,0,0
CUST_004,APP_002,Windows,BUILD_010,Saint Pierre and Miquelon,Asia/Kabul,2024-11-18 21:00:00,3,0,0,0,5,0,0,0,1,0,0
CUST_002,APP_001,Windows,BUILD_001,Northern Mariana Islands,Asia/Dhaka,2024-11-18 16:00:00,5,0,0,0,3,0,0,0,2,0,0
CUST_001,APP_007,iOS,BUILD_007,Ecuador,Europe/Riga,2024-11-18 20:00:00,10,0,0,0,5,1,0,0,0,0,0
CUST_003,APP_000,iOS,BUILD_007,Falkland Islands (Malvinas),Europe/Malta,2024-11-18 13:00:00,2,0,0,0,5,0,0,0,1,0,0
CUST_000,APP_004,iOS,BUILD_008,Uganda,Africa/Lome,2024-11-19 01:00:00,5,0,0,0,10,0,0,0,1,1,0
CUST_000,APP_003,iOS,BUILD_005,Bosnia and Herzegovina,Asia/Aden,2024-11-18 21:00:00,3,0,0,0,4,0,0,0,2,0,1
CUST_004,APP_000,Android,BUILD_000,Jamaica,Africa/Conakry,2024-11-19 04:00:00,4,0,0,0,4,0,0,0,1,0,0
CUST_002,APP_003,iOS,BUILD_007,Antarctica (the territory South of 60 deg S),Africa/Banjul,2024-11-18 22:00:00,6,0,0,0,9,0,0,0,0,0,0
CUST_003,APP_000,iOS,BUILD_013,Antarctica (the territory South of 60 deg S),Africa/Lome,2024-11-18 23:00:00,3,0,0,0,5,0,0,0,1,0,0
CUST_003,APP_005,iOS,BUILD_009,Bosnia and Herzegovina,Indian/Mauritius,2024-11-19 10:00:00,4,0,0,0,4,0,0,0,3,0,0
CUST_003,APP_004,Windows,BUILD_002,Mayotte,Africa/Conakry,2024-11-18 16:00:00,4,0,0,0,2,0,0,0,1,0,1
CUST_002,APP_008,Android,BUILD_005,Antarctica (the territory South of 60 deg S),Africa/Tripoli,2024-11-18 12:00:00,5,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_006,Windows,BUILD_002,Burundi,Africa/Tripoli,2024-11-18 23:00:00,8,0,0,0,4,1,1,0,3,0,0
CUST_000,APP_008,Android,BUILD_004,Czech Republic,Europe/Riga,2024-11-18 12:00:00,5,0,0,0,5,0,0,0,3,0,0
CUST_002,APP_007,iOS,BUILD_012,Burundi,Europe/Luxembourg,2024-11-19 01:00:00,6,0,0,0,2,0,0,0,1,0,0
CUST_003,APP_004,Windows,BUILD_001,Bouvet Island (Bouvetoya),Asia/Dhaka,2024-11-18 23:00:00,3,0,0,0,8,0,1,0,0,0,0
CUST_000,APP_000,Android,BUILD_014,Falkland Islands (Malvinas),Europe/Istanbul,2024-11-18 16:00:00,4,1,0,0,3,0,0,0,4,1,0
CUST_000,APP_003,Windows,BUILD_009,Jamaica,Asia/Aden,2024-11-18 12:00:00,5,0,0,0,5,0,0,0,2,0,0
CUST_003,APP_004,Windows,BUILD_010,Czech Republic,Indian/Mauritius,2024-11-18 17:00:00,6,0,0,0,4,0,0,0,1,1,0
CUST_003,APP_005,Android,BUILD_011,Ecuador,Asia/Kabul,2024-11-18 16:00:00,7,0,0,0,5,0,0,0,3,0,0
CUST_000,APP_000,Android,BUILD_001,Saint Pierre and Miquelon,Africa/Dar_es_Salaam,2024-11-18 18:00:00,5,0,0,0,7,0,0,0,1,0,0
CUST_004,APP_005,iOS,BUILD_003,Saint Pierre and Miquelon,Asia/Tokyo,2024-11-18 19:00:00,2,0,0,0,6,0,0,0,1,0,0
CUST_000,APP_004,iOS,BUILD_011,Czech Republic,Europe/Malta,2024-11-18 15:00:00,6,0,1,0,7,0,0,0,4,0,0
CUST_001,APP_001,iOS,BUILD_008,Mayotte,Africa/Gaborone,2024-11-18 13:00:00,4,0,0,1,3,0,0,1,4,0,0
CUST_001,APP_005,Windows,BUILD_000,Philippines,Asia/Tokyo,2024-11-19 10:00:00,2,0,0,0,8,0,0,0,1,0,0
CUST_004,APP_006,iOS,BUILD_000,Philippines,Africa/Casablanca,2024-11-18 19:00:00,4,0,0,0,3,0,0,0,2,0,0
CUST_002,APP_006,Android,BUILD_013,Bermuda,Asia/Tokyo,2024-11-19 08:00:00,2,0,0,0,6,0,0,0,4,0,0
CUST_000,APP_007,Windows,BUILD_013,Philippines,Europe/Monaco,2024-11-18 21:00:00,3,0,0,0,6,0,0,1,2,0,0
CUST_001,APP_006,Android,BUILD_000,Mayotte,Africa/Dar_es_Salaam,2024-11-18 21:00:00,4,0,0,0,6,0,1,0,2,0,0
CUST_000,APP_005,Windows,BUILD_003,Antarctica (the territory South of 60 deg S),Indian/Mauritius,2024-11-19 10:00:00,7,0,0,0,3,0,0,0,1,0,1
CUST_004,APP_002,Android,BUILD_000,Philippines,Asia/Kabul,2024-11-19 04:00:00,5,0,0,0,1,0,1,0,2,0,0
CUST_003,APP_007,Android,BUILD_007,Burundi,Europe/Malta,2024-11-18 19:00:00,5,0,0,0,6,0,0,0,1,0,0
CUST_004,APP_007,iOS,BUILD_005,Anguilla,Europe/Monaco,2024-11-18 18:00:00,7,0,0,0,5,0,0,0,3,0,0
CUST_004,APP_005,iOS,BUILD_006,Antarctica (the territory South of 60 deg S),Europe/Berlin,2024-11-18 23:00:00,9,0,0,0,2,0,0,0,4,0,0
CUST_004,APP_008,Windows,BUILD_014,Uganda,Europe/Luxembourg,2024-11-18 12:00:00,7,0,0,0,4,0,0,0,3,0,0
CUST_001,APP_004,iOS,BUILD_002,Anguilla,Europe/Berlin,2024-11-19 10:00:00,6,0,0,0,10,0,0,0,1,0,0
CUST_004,APP_001,Windows,BUILD_002,Saint Pierre and Miquelon,Africa/Conakry,2024-11-18 18:00:00,6,0,0,0,3,0,0,0,0,0,0
CUST_003,APP_006,Android,BUILD_014,Antigua and Barbuda,Asia/Kabul,2024-11-18 23:00:00,9,0,0,0,11,0,0,0,1,0,0
CUST_003,APP_001,Windows,BUILD_013,Falkland Islands (Malvinas),Asia/Kabul,2024-11-18 19:00:00,2,0,0,0,2,0,0,0,4,0,0
CUST_003,APP_006,Android,BUILD_000,Ecuador,Asia/Dhaka,2024-11-18 15:00:00,3,0,0,0,3,0,0,0,1,0,0
CUST_002,APP_009,Android,BUILD_008,Ecuador,Asia/Tokyo,2024-11-19 10:00:00,9,0,0,0,3,0,0,0,2,0,0
CUST_004,APP_002,Android,BUILD_012,Uganda,Africa/Lome,2024-11-19 05:00:00,3,0,0,1,2,0,0,0,0,0,0
CUST_003,APP_008,Windows,BUILD_014,Mayotte,Europe/Malta,2024-11-19 02:00:00,8,1,0,0,3,0,0,0,5,0,1
CUST_002,APP_004,Windows,BUILD_011,Saint Vincent and the Grenadines,Europe/Istanbul,2024-11-18 21:00:00,5,1,0,0,6,0,0,0,2,0,0
CUST_004,APP_005,iOS,BUILD_011,Jamaica,Asia/Dushanbe,2024-11-18 23:00:00,4,0,0,0,6,0,0,0,1,0,0
CUST_004,APP_001,iOS,BUILD_010,Ecuador,Europe/Istanbul,2024-11-19 02:00:00,9,0,0,0,7,0,0,0,3,0,0
CUST_000,APP_001,Android,BUILD_006,Benin,Europe/Riga,2024-11-19 02:00:00,2,0,0,0,3,0,0,0,4,0,0
CUST_004,APP_005,Android,BUILD_003,Philippines,Africa/Casablanca,2024-11-18 21:00:00,5,0,0,0,5,0,0,0,1,0,0
CUST_000,APP_004,Windows,BUILD_005,Burundi,Asia/Aden,2024-11-19 06:00:00,10,0,0,0,2,0,0,0,1,0,0
CUST_001,APP_004,iOS,BUILD_003,Nauru,America/Guatemala,2024-11-18 22:00:00,5,0,0,0,5,0,0,0,4,0,0
CUST_001,APP_007,Windows,BUILD_006,Falkland Islands (Malvinas),Asia/Tokyo,2024-11-19 02:00:00,4,0,0,0,4,0,0,0,4,0,0
CUST_002,APP_009,Windows,BUILD_014,Czech Republic,Africa/Casablanca,2024-11-18 16:00:00,7,0,0,0,1,0,0,0,1,0,0
CUST_000,APP_006,Windows,BUILD_011,Philippines,Africa/Gaborone,2024-11-19 10:00:00,3,0,0,0,3,0,0,0,2,0,0
CUST_001,APP_002,Android,BUILD_005,Burundi,Europe/Berlin,2024-11-18 13:00:00,6,0,0,0,3,0,0,0,3,0,0
CUST_001,APP_007,Android,BUILD_004,Ecuador,Asia/Dhaka,2024-11-18 19:00:00,3,0,0,0,8,0,0,0,2,0,0
CUST_001,APP_005,iOS,BUILD_013,Antarctica (the territory South of 60 deg S),Europe/Luxembourg,2024-11-19 07:00:00,3,0,0,0,10,0,0,0,3,0,0
CUST_004,APP_007,Android,BUILD_001,Nauru,Asia/Dushanbe,2024-11-18 21:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_000,APP_000,Android,BUILD_009,Philippines,America/Guatemala,2024-11-18 15:00:00,1,0,0,0,5,0,0,0,8,0,0
CUST_001,APP_005,Windows,BUILD_005,Anguilla,Asia/Dushanbe,2024-11-18 21:00:00,2,0,0,0,6,0,0,0,2,0,0
CUST_000,APP_009,Android,BUILD_001,Anguilla,Europe/Monaco,2024-11-19 09:00:00,4,1,0,0,3,0,0,0,1,0,0
CUST_003,APP_006,Windows,BUILD_008,Czech Republic,Africa/Tripoli,2024-11-18 12:00:00,5,0,0,0,11,0,0,0,1,0,0
CUST_003,APP_004,iOS,BUILD_010,Uganda,Europe/Malta,2024-11-18 19:00:00,8,0,0,0,5,0,0,0,0,0,0
CUST_004,APP_000,Android,BUILD_014,Burundi,Europe/Berlin,2024-11-19 08:00:00,7,0,0,0,5,0,0,0,0,0,0
CUST_003,APP_001,iOS,BUILD_000,Nauru,Europe/Monaco,2024-11-19 06:00:00,7,0,0,0,3,0,0,0,2,0,0
CUST_002,APP_006,Android,BUILD_002,Saint Vincent and the Grenadines,Asia/Dushanbe,2024-11-18 17:00:00,2,0,0,0,7,0,0,0,1,0,0
CUST_000,APP_005,Windows,BUILD_003,Ecuador,Africa/Mogadishu,2024-11-18 13:00:00,6,0,0,0,2,0,0,1,3,0,0
CUST_001,APP_008,Android,BUILD_012,Jamaica,Africa/Banjul,2024-11-18 18:00:00,8,0,0,0,5,0,0,0,2,0,0
CUST_002,APP_002,Windows,BUILD_008,Nauru,Africa/Gaborone,2024-11-19 07:00:00,6,0,0,0,4,0,0,1,1,0,0
CUST_002,APP_000,iOS,BUILD_000,Anguilla,America/Guatemala,2024-11-18 23:00:00,4,0,0,0,6,0,0,0,1,0,0
CUST_003,APP_002,Windows,BUILD_006,Falkland Islands (Malvinas),Indian/Mauritius,2024-11-18 22:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_000,APP_009,Windows,BUILD_001,Bosnia and Herzegovina,Europe/Monaco,2024-11-19 01:00:00,4,0,0,0,5,0,0,0,4,0,0
CUST_001,APP_007,iOS,BUILD_014,Antarctica (the territory South of 60 deg S),America/St_Vincent,2024-11-18 21:00:00,1,0,0,0,3,0,0,0,2,0,0
CUST_002,APP_000,iOS,BUILD_007,Northern Mariana Islands,Asia/Tokyo,2024-11-19 11:00:00,6,0,0,0,5,0,0,0,2,0,0
CUST_004,APP_002,Windows,BUILD_013,Antigua and Barbuda,Africa/Gaborone,2024-11-19 06:00:00,8,0,0,0,6,0,0,0,1,0,0
CUST_001,APP_001,Android,BUILD_004,Anguilla,Europe/Istanbul,2024-11-18 21:00:00,7,0,0,0,3,0,0,1,1,0,0
CUST_003,APP_003,Windows,BUILD_012,Bouvet Island (Bouvetoya),Europe/Minsk,2024-11-18 17:00:00,7,0,0,0,7,0,0,0,1,0,0
CUST_000,APP_005,Windows,BUILD_013,Benin,Asia/Dhaka,2024-11-18 13:00:00,6,0,0,0,4,0,1,0,1,0,0
CUST_004,APP_005,Android,BUILD_004,Benin,Asia/Aden,2024-11-19 05:00:00,6,0,0,0,2,0,0,0,2,0,0
CUST_001,APP_006,Windows,BUILD_005,Anguilla,Africa/Conakry,2024-11-18 21:00:00,4,0,0,0,12,0,1,1,2,0,0
CUST_001,APP_009,Windows,BUILD_001,Saint Pierre and Miquelon,Europe/Malta,2024-11-19 09:00:00,3,0,0,0,4,0,0,0,4,0,0
CUST_002,APP_000,iOS,BUILD_008,Benin,Europe/Minsk,2024-11-19 03:00:00,6,0,0,0,2,0,0,0,3,0,0
CUST_001,APP_009,Android,BUILD_007,Philippines,Europe/Luxembourg,2024-11-19 01:00:00,3,0,0,0,7,0,0,0,4,0,0
CUST_000,APP_002,Android,BUILD_000,Benin,Asia/Tokyo,2024-11-18 13:00:00,10,1,0,0,1,0,0,0,5,0,0
CUST_000,APP_007,iOS,BUILD_005,Burundi,Europe/Monaco,2024-11-18 15:00:00,5,0,0,0,0,0,0,0,3,0,0
CUST_001,APP_005,Android,BUILD_003,Anguilla,Africa/Mogadishu,2024-11-18 13:00:00,6,0,0,0,3,1,0,0,2,0,0
CUST_002,APP_005,Android,BUILD_004,Antigua and Barbuda,Asia/Aden,2024-11-19 06:00:00,6,0,1,0,10,0,0,0,1,1,0
CUST_004,APP_007,iOS,BUILD_009,Falkland Islands (Malvinas),Africa/Lome,2024-11-18 13:00:00,4,0,0,0,2,0,0,0,3,0,0
CUST_004,APP_001,Windows,BUILD_012,Bermuda,America/Guatemala,2024-11-18 12:00:00,6,0,0,0,9,0,0,0,2,0,1
CUST_002,APP_009,Windows,BUILD_004,Anguilla,Indian/Mauritius,2024-11-19 08:00:00,5,0,0,0,3,0,0,0,0,0,0
CUST_003,APP_002,Windows,BUILD_011,Philippines,Asia/Tokyo,2024-11-19 09:00:00,3,1,0,0,6,0,0,0,4,0,0
CUST_000,APP_008,iOS,BUILD_009,Philippines,Asia/Kabul,2024-11-19 08:00:00,2,0,0,0,5,0,0,0,3,0,0
CUST_003,APP_005,iOS,BUILD_003,Bermuda,Asia/Kabul,2024-11-18 13:00:00,3,0,0,0,3,0,0,0,2,1,0
CUST_002,APP_006,Android,BUILD_007,Jamaica,Africa/Gaborone,2024-11-18 21:00:00,2,0,0,0,8,0,0,0,0,0,0
CUST_003,APP_005,Windows,BUILD_005,Northern Mariana Islands,Africa/Gaborone,2024-11-18 15:00:00,8,0,0,0,4,0,0,0,1,0,0
CUST_002,APP_004,iOS,BUILD_009,Antarctica (the territory South of 60 deg S),Asia/Tokyo,2024-11-19 00:00:00,7,0,0,0,5,0,0,1,6,0,0
CUST_004,APP_003,iOS,BUILD_007,Uganda,Asia/Kabul,2024-11-19 09:00:00,4,0,0,0,4,0,0,1,1,0,0
CUST_004,APP_001,iOS,BUILD_012,Jamaica,Africa/Tripoli,2024-11-18 19:00:00,3,0,0,0,4,0,0,0,3,0,0
CUST_003,APP_000,Android,BUILD_012,Falkland Islands (Malvinas),Europe/Berlin,2024-11-18 13:00:00,3,0,0,0,3,0,0,0,2,0,0
CUST_003,APP_002,iOS,BUILD_003,Ecuador,Asia/Aden,2024-11-18 23:00:00,6,0,0,0,5,0,0,0,4,1,0
CUST_000,APP_007,Windows,BUILD_011,Antigua and Barbuda,Asia/Kabul,2024-11-18 12:00:00,5,0,0,0,3,0,0,0,0,1,0
CUST_004,APP_008,iOS,BUILD_014,Bermuda,Europe/Riga,2024-11-18 19:00:00,1,0,0,0,7,0,0,0,2,0,0
CUST_000,APP_006,iOS,BUILD_008,Antarctica (the territory South of 60 deg S),Africa/Dar_es_Salaam,2024-11-18 16:00:00,8,0,0,0,2,0,0,0,3,0,1
CUST_003,APP_008,Android,BUILD_012,Jamaica,Europe/Luxembourg,2024-11-19 06:00:00,9,0,0,0,7,0,0,0,1,0,0
CUST_002,APP_001,Windows,BUILD_012,Bosnia and Herzegovina,Europe/Istanbul,2024-11-18 23:00:00,4,0,0,0,4,0,0,0,0,0,0
CUST_004,APP_004,Windows,BUILD_003,Bermuda,Europe/Istanbul,2024-11-18 18:00:00,7,0,0,0,3,0,0,0,1,1,0
CUST_002,APP_004,Windows,BUILD_002,Bosnia and Herzegovina,Africa/Mogadishu,2024-11-18 23:00:00,3,0,0,0,3,0,0,0,4,0,0
